,trn_Gt,step,trn_ep_cnt,trn_steps_per_ep,trn_fps,val_Gt,val_ep_cnt,val_steps_per_ep,val_avg_maxQ,val_maxQ,val_fps,game,scale,net,eps,lr,trial,seed,hps,exp
23,2.452054794520548,40000,73,136.986301369863,40.25721520872354,78.2,100,592.3,0.8640379783676199,2.3653674125671387,320.2562674841755,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,4,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
24,2.5256410256410255,50000,78,128.2051282051282,37.18393854147902,117.9,100,556.67,0.9835261449805095,2.239015579223633,250.94172934887445,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,4,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
25,3.225806451612903,60000,62,161.29032258064515,53.22029907340785,286.1,100,991.32,1.1762189766019253,2.860697031021118,240.47210581657333,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,4,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
26,2.9649122807017543,70000,57,175.43859649122808,34.50096952131341,170.9,100,928.74,1.3330267030868244,3.062485456466675,250.97595411036903,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,4,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
27,3.161290322580645,80000,62,161.29032258064515,52.160014295533706,264.15,100,1110.94,1.36425930159793,3.3433730602264404,229.3403978218865,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,4,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
28,4.022222222222222,90000,45,222.22222222222223,51.17807576714652,132.15,100,935.41,1.6499447445038928,3.971665859222412,329.44098642371955,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,4,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
29,3.9523809523809526,100000,42,238.0952380952381,38.80409187227417,153.9,100,778.66,1.7445897694323178,3.594653606414795,221.71074201635724,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,4,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
30,3.5217391304347827,10000,23,434.7826086956522,60.660194071188805,194.8,100,21139.8,0.11458251311653035,2.191218852996826,392.0803140550469,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,3,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
31,3.4444444444444446,20000,9,1111.111111111111,49.11912706258768,120.3,100,619.14,0.4502031713187792,1.8353246450424194,409.93566134830866,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,3,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
32,3.466666666666667,30000,45,222.22222222222223,53.753126184475114,182.15,100,1125.79,0.5540747241844628,3.1214137077331543,405.581090286371,DemonAttack,2,ImpalaNetSL,0.0001,0.0002154,0088_optim.args_.eps_0.0001__optim.args_.lr_0.0002154__net.args_.scale_2__net.name_ImpalaNetSL__game_DemonAttack,3,"game,scale,net,eps,lr",2025Apr23-111900_ale_ohp_basescale
